,snapshot_date,user_id,total_asset_value
4271,2024-01-31,user_0276,5853305.94
4272,2024-02-29,user_0276,7247965.43
4273,2024-03-31,user_0276,5729962.5
4274,2024-04-30,user_0276,7001714.95
4275,2024-05-31,user_0276,6916548.46
4276,2023-06-30,user_0277,2989790.87
4277,2023-07-31,user_0277,2837561.22
4278,2023-08-31,user_0277,3085120.54
4279,2023-09-30,user_0277,3064171.4
4280,2023-10-31,user_0277,3615049.94
4281,2023-11-30,user_0277,2716804.5
4282,2023-12-31,user_0277,2715074.79
4283,2024-01-31,user_0277,2622849.48
4284,2024-02-29,user_0277,3407420.51
4285,2024-03-31,user_0277,3630391.91
4286,2024-04-30,user_0277,2946884.54
4287,2024-05-31,user_0277,2565312.55
4288,2022-10-31,user_0278,4097343.39
4289,2022-11-30,user_0278,5052219.88
4290,2022-12-31,user_0278,4447977.62
4291,2023-01-31,user_0278,5646845.07
4292,2023-02-28,user_0278,4214079.81
4293,2023-03-31,user_0278,5710590.5
4294,2023-04-30,user_0278,4546282.26
4295,2023-05-31,user_0278,5588101.48
4296,2023-06-30,user_0278,5747307.63
4297,2023-07-31,user_0278,5820133.65
4298,2023-08-31,user_0278,5463932.19
4299,2023-09-30,user_0278,4095983.7
4300,2023-10-31,user_0278,4005734.25
4301,2023-11-30,user_0278,5339466.76
4302,2023-12-31,user_0278,5646050.05
4303,2024-01-31,user_0278,4221435.34
4304,2024-02-29,user_0278,5731855.86
4305,2024-03-31,user_0278,5087081.39
4306,2024-04-30,user_0278,4139488.61
4307,2024-05-31,user_0278,4223338.92
4308,2022-08-31,user_0279,3250370.95
4309,2022-09-30,user_0279,4143501.74
4310,2022-10-31,user_0279,3364950.66
4311,2022-11-30,user_0279,3884969.59
4312,2022-12-31,user_0279,4126754.6
4313,2023-01-31,user_0279,4390938.5
4314,2023-02-28,user_0279,3927847.62
4315,2023-03-31,user_0279,3897198.2
4316,2023-04-30,user_0279,4417547.54
4317,2023-05-31,user_0279,3480421.31
4318,2023-06-30,user_0279,3342103.65
4319,2023-07-31,user_0279,4356843.01
4320,2023-08-31,user_0279,3146193.11
4321,2023-09-30,user_0279,3320841.91
4322,2023-10-31,user_0279,3656873.35
4323,2023-11-30,user_0279,3581040.29
4324,2023-12-31,user_0279,4104022.07
4325,2024-01-31,user_0279,3172405.72
4326,2024-02-29,user_0279,3756823.62
4327,2024-03-31,user_0279,4259415.94
4328,2024-04-30,user_0279,4069522.06
4329,2024-05-31,user_0279,3991122.92
4330,2023-06-30,user_0280,5622469.38
4331,2023-07-31,user_0280,5122361.08
4332,2023-08-31,user_0280,5893282.69
4333,2023-09-30,user_0280,6070023.56
4334,2023-10-31,user_0280,6180453.37
4335,2023-11-30,user_0280,6755411.1
4336,2023-12-31,user_0280,4843088.46
4337,2024-01-31,user_0280,5609972.56
4338,2024-02-29,user_0280,6086002.0
4339,2024-03-31,user_0280,6037031.84
4340,2024-04-30,user_0280,4748836.11
4341,2024-05-31,user_0280,5142527.97
4342,2022-02-28,user_0281,2630457.87
4343,2022-03-31,user_0281,2523966.66
4344,2022-04-30,user_0281,3032843.15
4345,2022-05-31,user_0281,2169870.3
4346,2022-06-30,user_0281,3055990.83
4347,2022-07-31,user_0281,2120543.82
4348,2022-08-31,user_0281,2679899.07
4349,2022-09-30,user_0281,2671973.2
4350,2022-10-31,user_0281,2759791.87
4351,2022-11-30,user_0281,2122471.08
4352,2022-12-31,user_0281,2646276.93
4353,2023-01-31,user_0281,2210300.85
4354,2023-02-28,user_0281,2254603.9
4355,2023-03-31,user_0281,2316695.8
4356,2023-04-30,user_0281,2732716.29
4357,2023-05-31,user_0281,2499422.74
4358,2023-06-30,user_0281,2180730.73
4359,2023-07-31,user_0281,2393723.67
4360,2023-08-31,user_0281,2171615.92
4361,2023-09-30,user_0281,2785997.41
4362,2023-10-31,user_0281,2674455.92
4363,2023-11-30,user_0281,2517825.25
4364,2023-12-31,user_0281,3061602.73
4365,2024-01-31,user_0281,2633943.62
4366,2024-02-29,user_0281,3019625.25
4367,2024-03-31,user_0281,2697064.73
4368,2024-04-30,user_0281,2485518.77
4369,2024-05-31,user_0281,2655142.73
4370,2023-10-31,user_0282,941145.19
4371,2023-11-30,user_0282,1049300.57
4372,2023-12-31,user_0282,790788.99
4373,2024-01-31,user_0282,817445.93
4374,2024-02-29,user_0282,846613.16
4375,2024-03-31,user_0282,873844.17
4376,2024-04-30,user_0282,956750.14
4377,2024-05-31,user_0282,751814.96
4378,2022-04-30,user_0283,1275594.45
4379,2022-05-31,user_0283,1301173.42
4380,2022-06-30,user_0283,1274569.28
4381,2022-07-31,user_0283,1223749.25
4382,2022-08-31,user_0283,1362422.79
4383,2022-09-30,user_0283,1107672.59
4384,2022-10-31,user_0283,1146992.0
4385,2022-11-30,user_0283,1228268.72
4386,2022-12-31,user_0283,1354397.36
4387,2023-01-31,user_0283,1046309.54
4388,2023-02-28,user_0283,1063051.77
4389,2023-03-31,user_0283,1398064.31
4390,2023-04-30,user_0283,1136051.96
4391,2023-05-31,user_0283,1489049.99
4392,2023-06-30,user_0283,1488003.93
4393,2023-07-31,user_0283,1349594.8
4394,2023-08-31,user_0283,1365135.18
4395,2023-09-30,user_0283,1332036.27
4396,2023-10-31,user_0283,1094033.77
4397,2023-11-30,user_0283,1256392.81
4398,2023-12-31,user_0283,1403394.41
4399,2024-01-31,user_0283,1394180.14
4400,2024-02-29,user_0283,1456532.37
4401,2024-03-31,user_0283,1457551.13
4402,2024-04-30,user_0283,1136318.51
4403,2024-05-31,user_0283,1367570.77
4404,2022-08-31,user_0284,2456822.48
4405,2022-09-30,user_0284,1858878.95
4406,2022-10-31,user_0284,2332494.84
4407,2022-11-30,user_0284,2063079.41
4408,2022-12-31,user_0284,2038521.15
4409,2023-01-31,user_0284,1733150.17
4410,2023-02-28,user_0284,2521209.53
4411,2023-03-31,user_0284,2277988.62
4412,2023-04-30,user_0284,2205568.33
4413,2023-05-31,user_0284,1916507.37
4414,2023-06-30,user_0284,2263240.74
4415,2023-07-31,user_0284,2507709.3
4416,2023-08-31,user_0284,1841693.26
4417,2023-09-30,user_0284,2540235.44
4418,2023-10-31,user_0284,2066567.54
4419,2023-11-30,user_0284,2535485.39
4420,2023-12-31,user_0284,2242316.64
4421,2024-01-31,user_0284,1978604.93
4422,2024-02-29,user_0284,2021458.98
4423,2024-03-31,user_0284,1950040.8
4424,2024-04-30,user_0284,1987688.94
4425,2024-05-31,user_0284,2253101.68
4426,2022-01-31,user_0285,642804.06
4427,2022-02-28,user_0285,599677.31
4428,2022-03-31,user_0285,637037.63
4429,2022-04-30,user_0285,588633.7
4430,2022-05-31,user_0285,537404.56
4431,2022-06-30,user_0285,474306.15
4432,2022-07-31,user_0285,545048.09
4433,2022-08-31,user_0285,587367.1
4434,2022-09-30,user_0285,618230.54
4435,2022-10-31,user_0285,503418.66
4436,2022-11-30,user_0285,543782.96
4437,2022-12-31,user_0285,567501.23
4438,2023-01-31,user_0285,560702.42
4439,2023-02-28,user_0285,444554.42
4440,2023-03-31,user_0285,537915.78
4441,2023-04-30,user_0285,608450.52
4442,2023-05-31,user_0285,606993.32
4443,2023-06-30,user_0285,543059.8
4444,2023-07-31,user_0285,639495.47
4445,2023-08-31,user_0285,612175.91
4446,2023-09-30,user_0285,592918.98
4447,2023-10-31,user_0285,544891.97
4448,2023-11-30,user_0285,561153.72
4449,2023-12-31,user_0285,481564.09
4450,2024-01-31,user_0285,548532.27
4451,2024-02-29,user_0285,547149.22
4452,2024-03-31,user_0285,477129.6
4453,2024-04-30,user_0285,639233.79
4454,2024-05-31,user_0285,486224.78
4455,2022-12-31,user_0286,750519.64
4456,2023-01-31,user_0286,817163.93
4457,2023-02-28,user_0286,667814.53
4458,2023-03-31,user_0286,664084.67
4459,2023-04-30,user_0286,687990.09
4460,2023-05-31,user_0286,700538.37
4461,2023-06-30,user_0286,683344.53
4462,2023-07-31,user_0286,751642.05
4463,2023-08-31,user_0286,614000.99
4464,2023-09-30,user_0286,635069.49
4465,2023-10-31,user_0286,830334.0
4466,2023-11-30,user_0286,733888.02
4467,2023-12-31,user_0286,718061.53
4468,2024-01-31,user_0286,611622.48
4469,2024-02-29,user_0286,699169.52
4470,2024-03-31,user_0286,858268.29
4471,2024-04-30,user_0286,711992.31
4472,2024-05-31,user_0286,901622.15
4473,2022-08-31,user_0287,1453734.88
4474,2022-09-30,user_0287,1653011.55
4475,2022-10-31,user_0287,1759861.87
4476,2022-11-30,user_0287,1399144.74
4477,2022-12-31,user_0287,1250675.27
4478,2023-01-31,user_0287,1488500.22
4479,2023-02-28,user_0287,1529032.5
4480,2023-03-31,user_0287,1745957.81
4481,2023-04-30,user_0287,1424115.18
4482,2023-05-31,user_0287,1233492.29
4483,2023-06-30,user_0287,1563942.65
4484,2023-07-31,user_0287,1192373.17
4485,2023-08-31,user_0287,1430897.2
4486,2023-09-30,user_0287,1421592.58
4487,2023-10-31,user_0287,1330250.69
4488,2023-11-30,user_0287,1748820.64
4489,2023-12-31,user_0287,1417912.29
4490,2024-01-31,user_0287,1707758.35
4491,2024-02-29,user_0287,1483811.96
4492,2024-03-31,user_0287,1664000.54
4493,2024-04-30,user_0287,1446222.54
4494,2024-05-31,user_0287,1764884.12
4495,2024-05-31,user_0288,1811058.14
4496,2023-12-31,user_0289,604615.31
4497,2024-01-31,user_0289,554638.5
4498,2024-02-29,user_0289,434803.31
4499,2024-03-31,user_0289,566340.27
4500,2024-04-30,user_0289,459752.12
4501,2024-05-31,user_0289,579911.74
4502,2023-03-31,user_0290,1720000.36
4503,2023-04-30,user_0290,1677308.65
4504,2023-05-31,user_0290,1997364.88
4505,2023-06-30,user_0290,2378656.6
4506,2023-07-31,user_0290,2077154.16
4507,2023-08-31,user_0290,2234664.82
4508,2023-09-30,user_0290,2000082.42
4509,2023-10-31,user_0290,1930920.92
4510,2023-11-30,user_0290,2285769.84
4511,2023-12-31,user_0290,1995152.61
4512,2024-01-31,user_0290,1734483.99
4513,2024-02-29,user_0290,1842185.71
4514,2024-03-31,user_0290,2074522.5
4515,2024-04-30,user_0290,1945901.69
4516,2024-05-31,user_0290,1916595.27
4517,2024-05-31,user_0291,2290340.87
4518,2022-12-31,user_0292,6387735.4
4519,2023-01-31,user_0292,7450739.18
4520,2023-02-28,user_0292,7908875.86
4521,2023-03-31,user_0292,6292405.46
4522,2023-04-30,user_0292,6204858.19
4523,2023-05-31,user_0292,6132849.97
4524,2023-06-30,user_0292,5797755.87
4525,2023-07-31,user_0292,6435783.99
4526,2023-08-31,user_0292,6811647.08
4527,2023-09-30,user_0292,6869657.32
4528,2023-10-31,user_0292,7285494.59
4529,2023-11-30,user_0292,5556925.57
4530,2023-12-31,user_0292,6934566.75
4531,2024-01-31,user_0292,6104988.73
4532,2024-02-29,user_0292,6062035.75
4533,2024-03-31,user_0292,7552695.66
4534,2024-04-30,user_0292,5830163.48
4535,2024-05-31,user_0292,6305631.82
4536,2023-11-30,user_0293,2213772.11
4537,2023-12-31,user_0293,1715557.01
4538,2024-01-31,user_0293,1736054.79
4539,2024-02-29,user_0293,2224234.11
4540,2024-03-31,user_0293,2473672.62
4541,2024-04-30,user_0293,2511661.22
4542,2024-05-31,user_0293,2502117.77
4543,2022-11-30,user_0294,1236538.18
4544,2022-12-31,user_0294,1157573.46
4545,2023-01-31,user_0294,1282880.06
4546,2023-02-28,user_0294,1255867.42
4547,2023-03-31,user_0294,1421309.8
4548,2023-04-30,user_0294,1306575.21
4549,2023-05-31,user_0294,1230867.74
4550,2023-06-30,user_0294,1441028.09
4551,2023-07-31,user_0294,1281358.16
4552,2023-08-31,user_0294,1298221.34
4553,2023-09-30,user_0294,1433248.38
4554,2023-10-31,user_0294,1168367.45
4555,2023-11-30,user_0294,1530220.94
4556,2023-12-31,user_0294,1635674.95
4557,2024-01-31,user_0294,1373890.66
4558,2024-02-29,user_0294,1411967.53
4559,2024-03-31,user_0294,1315321.86
4560,2024-04-30,user_0294,1630867.28
4561,2024-05-31,user_0294,1176489.99
4562,2023-04-30,user_0295,2686264.52
4563,2023-05-31,user_0295,2829242.5
4564,2023-06-30,user_0295,2990355.28
4565,2023-07-31,user_0295,2529904.93
4566,2023-08-31,user_0295,2319272.85
4567,2023-09-30,user_0295,2817095.81
4568,2023-10-31,user_0295,2883034.39
4569,2023-11-30,user_0295,2722578.4
4570,2023-12-31,user_0295,2887525.41
4571,2024-01-31,user_0295,2767246.42
4572,2024-02-29,user_0295,2997463.56
4573,2024-03-31,user_0295,2605441.42
4574,2024-04-30,user_0295,2412661.84
4575,2024-05-31,user_0295,2716766.1
4576,2023-02-28,user_0296,3826907.16
4577,2023-03-31,user_0296,4248153.11
4578,2023-04-30,user_0296,3322307.94
4579,2023-05-31,user_0296,3676820.87
4580,2023-06-30,user_0296,3600049.01
4581,2023-07-31,user_0296,3576586.2
4582,2023-08-31,user_0296,4060094.3
4583,2023-09-30,user_0296,3825536.81
4584,2023-10-31,user_0296,4284784.57
4585,2023-11-30,user_0296,3152108.51
4586,2023-12-31,user_0296,3758772.71
4587,2024-01-31,user_0296,3084940.28
4588,2024-02-29,user_0296,3401799.53
4589,2024-03-31,user_0296,4251178.87
4590,2024-04-30,user_0296,3225941.15
4591,2024-05-31,user_0296,3225218.7
4592,2023-03-31,user_0297,1670159.4
4593,2023-04-30,user_0297,1586608.32
4594,2023-05-31,user_0297,1673054.51
4595,2023-06-30,user_0297,1232677.18
4596,2023-07-31,user_0297,1541923.15
4597,2023-08-31,user_0297,1475504.48
4598,2023-09-30,user_0297,1741778.51
4599,2023-10-31,user_0297,1646341.05
4600,2023-11-30,user_0297,1458091.86
4601,2023-12-31,user_0297,1535983.0
4602,2024-01-31,user_0297,1458387.93
4603,2024-02-29,user_0297,1468199.58
4604,2024-03-31,user_0297,1584238.35
4605,2024-04-30,user_0297,1333109.19
4606,2024-05-31,user_0297,1403266.42
4607,2023-08-31,user_0298,7113934.07
4608,2023-09-30,user_0298,7472427.24
4609,2023-10-31,user_0298,6132233.84
4610,2023-11-30,user_0298,5275759.81
4611,2023-12-31,user_0298,5317541.73
4612,2024-01-31,user_0298,6094866.81
4613,2024-02-29,user_0298,6083171.6
4614,2024-03-31,user_0298,5451157.52
4615,2024-04-30,user_0298,7129989.21
4616,2024-05-31,user_0298,6350249.43
4617,2022-08-31,user_0299,648630.18
4618,2022-09-30,user_0299,755949.45
4619,2022-10-31,user_0299,654229.19
4620,2022-11-30,user_0299,791562.92
4621,2022-12-31,user_0299,737112.6
4622,2023-01-31,user_0299,902354.15
4623,2023-02-28,user_0299,747588.02
4624,2023-03-31,user_0299,808015.43
4625,2023-04-30,user_0299,868876.73
4626,2023-05-31,user_0299,711726.58
4627,2023-06-30,user_0299,776323.91
4628,2023-07-31,user_0299,655497.42
4629,2023-08-31,user_0299,751871.38
4630,2023-09-30,user_0299,734271.01
4631,2023-10-31,user_0299,750455.78
4632,2023-11-30,user_0299,651315.92
4633,2023-12-31,user_0299,741249.38
4634,2024-01-31,user_0299,887084.27
4635,2024-02-29,user_0299,907725.84
4636,2024-03-31,user_0299,692827.94
4637,2024-04-30,user_0299,710992.61
4638,2024-05-31,user_0299,621073.25
4639,2022-08-31,user_0300,740075.07
4640,2022-09-30,user_0300,847369.15
4641,2022-10-31,user_0300,723375.98
4642,2022-11-30,user_0300,654955.82
4643,2022-12-31,user_0300,861809.82
4644,2023-01-31,user_0300,778464.15
4645,2023-02-28,user_0300,795010.63
4646,2023-03-31,user_0300,734049.19
4647,2023-04-30,user_0300,824626.95
4648,2023-05-31,user_0300,912274.87
4649,2023-06-30,user_0300,805917.51
4650,2023-07-31,user_0300,816570.82
4651,2023-08-31,user_0300,749051.1
4652,2023-09-30,user_0300,657238.59
4653,2023-10-31,user_0300,766401.4
4654,2023-11-30,user_0300,922960.43
4655,2023-12-31,user_0300,845824.8
4656,2024-01-31,user_0300,785865.91
4657,2024-02-29,user_0300,827100.82
4658,2024-03-31,user_0300,807425.46
4659,2024-04-30,user_0300,919098.93
4660,2024-05-31,user_0300,701803.98
4661,2024-04-30,user_0301,2926901.49
4662,2024-05-31,user_0301,2316448.44
4663,2023-02-28,user_0302,1393330.75
4664,2023-03-31,user_0302,1191239.5
4665,2023-04-30,user_0302,1460758.5
4666,2023-05-31,user_0302,1292140.82
4667,2023-06-30,user_0302,1405814.76
4668,2023-07-31,user_0302,1394742.83
4669,2023-08-31,user_0302,1442157.27
4670,2023-09-30,user_0302,1627759.27
4671,2023-10-31,user_0302,1590330.36
4672,2023-11-30,user_0302,1643082.96
4673,2023-12-31,user_0302,1471137.54
4674,2024-01-31,user_0302,1495991.19
4675,2024-02-29,user_0302,1390006.59
4676,2024-03-31,user_0302,1553990.33
4677,2024-04-30,user_0302,1260989.96
4678,2024-05-31,user_0302,1415569.13
4679,2023-07-31,user_0303,12856109.88
4680,2023-08-31,user_0303,10403581.35
4681,2023-09-30,user_0303,10096275.15
4682,2023-10-31,user_0303,10591406.65
4683,2023-11-30,user_0303,13514570.74
4684,2023-12-31,user_0303,9853635.51
4685,2024-01-31,user_0303,13667016.11
4686,2024-02-29,user_0303,13860085.76
4687,2024-03-31,user_0303,12881866.72
4688,2024-04-30,user_0303,12775321.28
4689,2024-05-31,user_0303,13667901.79
4690,2022-12-31,user_0304,5523792.47
4691,2023-01-31,user_0304,7324730.36
4692,2023-02-28,user_0304,5632629.07
4693,2023-03-31,user_0304,5306958.35
4694,2023-04-30,user_0304,5698872.16
4695,2023-05-31,user_0304,6325318.27
4696,2023-06-30,user_0304,6473716.44
4697,2023-07-31,user_0304,5351304.17
4698,2023-08-31,user_0304,6339556.68
4699,2023-09-30,user_0304,6757057.27
4700,2023-10-31,user_0304,7606775.91
4701,2023-11-30,user_0304,5778935.63
4702,2023-12-31,user_0304,5736516.52
4703,2024-01-31,user_0304,6199529.62
4704,2024-02-29,user_0304,7741299.26
4705,2024-03-31,user_0304,6061497.75
4706,2024-04-30,user_0304,5302957.34
4707,2024-05-31,user_0304,5878295.39
4708,2022-08-31,user_0305,60270779.84
4709,2022-09-30,user_0305,69306344.74
4710,2022-10-31,user_0305,65135520.72
4711,2022-11-30,user_0305,63941009.73
4712,2022-12-31,user_0305,58033624.65
4713,2023-01-31,user_0305,63750865.66
4714,2023-02-28,user_0305,65343351.39
4715,2023-03-31,user_0305,54441446.56
4716,2023-04-30,user_0305,68348146.94
4717,2023-05-31,user_0305,59780859.58
4718,2023-06-30,user_0305,68508227.99
4719,2023-07-31,user_0305,54404118.6
4720,2023-08-31,user_0305,66365876.52
4721,2023-09-30,user_0305,50636111.82
4722,2023-10-31,user_0305,53935831.53
4723,2023-11-30,user_0305,72226716.21
4724,2023-12-31,user_0305,61493117.31
4725,2024-01-31,user_0305,62652066.01
4726,2024-02-29,user_0305,72637847.26
4727,2024-03-31,user_0305,62079237.23
4728,2024-04-30,user_0305,66317605.16
4729,2024-05-31,user_0305,55509445.71
4730,2022-02-28,user_0306,662640.66
4731,2022-03-31,user_0306,788032.98
4732,2022-04-30,user_0306,688963.68
4733,2022-05-31,user_0306,610492.92
4734,2022-06-30,user_0306,716631.26
4735,2022-07-31,user_0306,637436.65
4736,2022-08-31,user_0306,829702.52
4737,2022-09-30,user_0306,725730.18
4738,2022-10-31,user_0306,839922.11
4739,2022-11-30,user_0306,575274.43
4740,2022-12-31,user_0306,566401.16
4741,2023-01-31,user_0306,697483.59
4742,2023-02-28,user_0306,805862.2
4743,2023-03-31,user_0306,710805.2
4744,2023-04-30,user_0306,809856.92
4745,2023-05-31,user_0306,599910.19
4746,2023-06-30,user_0306,760058.07
4747,2023-07-31,user_0306,748950.03
4748,2023-08-31,user_0306,716593.46
4749,2023-09-30,user_0306,677212.92
4750,2023-10-31,user_0306,745343.36
4751,2023-11-30,user_0306,718037.5
4752,2023-12-31,user_0306,639910.35
4753,2024-01-31,user_0306,592603.18
4754,2024-02-29,user_0306,672016.17
4755,2024-03-31,user_0306,707434.54
4756,2024-04-30,user_0306,706330.56
4757,2024-05-31,user_0306,682978.87
4758,2022-10-31,user_0307,1239545.2
4759,2022-11-30,user_0307,1194905.22
4760,2022-12-31,user_0307,1360527.96
4761,2023-01-31,user_0307,1502902.87
4762,2023-02-28,user_0307,1518619.26
4763,2023-03-31,user_0307,1578756.33
4764,2023-04-30,user_0307,1101549.11
4765,2023-05-31,user_0307,1167700.54
4766,2023-06-30,user_0307,1439788.76
4767,2023-07-31,user_0307,1394981.26
4768,2023-08-31,user_0307,1125305.12
4769,2023-09-30,user_0307,1387480.96
4770,2023-10-31,user_0307,1269060.1
4771,2023-11-30,user_0307,1559315.13
4772,2023-12-31,user_0307,1505727.06
4773,2024-01-31,user_0307,1093335.03
4774,2024-02-29,user_0307,1102166.84
4775,2024-03-31,user_0307,1274647.4
4776,2024-04-30,user_0307,1059124.92
4777,2024-05-31,user_0307,1104485.76
4778,2022-07-31,user_0308,15851125.21
4779,2022-08-31,user_0308,15171523.34
4780,2022-09-30,user_0308,16065726.03
4781,2022-10-31,user_0308,12772344.46
4782,2022-11-30,user_0308,15471569.51
4783,2022-12-31,user_0308,14847160.1
4784,2023-01-31,user_0308,16170230.68
4785,2023-02-28,user_0308,12957581.95
4786,2023-03-31,user_0308,15688119.82
4787,2023-04-30,user_0308,16192959.15
4788,2023-05-31,user_0308,14469333.39
4789,2023-06-30,user_0308,13701753.3
4790,2023-07-31,user_0308,16737905.89
4791,2023-08-31,user_0308,12312067.41
4792,2023-09-30,user_0308,11558820.74
4793,2023-10-31,user_0308,12369800.68
4794,2023-11-30,user_0308,15232516.81
4795,2023-12-31,user_0308,15831337.68
4796,2024-01-31,user_0308,15421960.71
4797,2024-02-29,user_0308,13736273.63
4798,2024-03-31,user_0308,16845309.99
4799,2024-04-30,user_0308,13874980.0
4800,2024-05-31,user_0308,16923255.68
4801,2024-05-31,user_0309,2691467.83
4802,2023-04-30,user_0310,754449.36
4803,2023-05-31,user_0310,913884.33
4804,2023-06-30,user_0310,997541.95
4805,2023-07-31,user_0310,785572.02
4806,2023-08-31,user_0310,836894.18
4807,2023-09-30,user_0310,949644.59
4808,2023-10-31,user_0310,888394.71
4809,2023-11-30,user_0310,940018.76
4810,2023-12-31,user_0310,966191.82
4811,2024-01-31,user_0310,859451.5
4812,2024-02-29,user_0310,1005757.9
4813,2024-03-31,user_0310,975757.65
4814,2024-04-30,user_0310,970229.93
4815,2024-05-31,user_0310,775982.12
4816,2022-08-31,user_0311,1737621.72
4817,2022-09-30,user_0311,1501108.84
4818,2022-10-31,user_0311,1859924.13
4819,2022-11-30,user_0311,1430108.11
4820,2022-12-31,user_0311,1449510.45
4821,2023-01-31,user_0311,1627145.78
4822,2023-02-28,user_0311,1439725.48
4823,2023-03-31,user_0311,1356321.96
4824,2023-04-30,user_0311,1625853.02
4825,2023-05-31,user_0311,1785748.13
4826,2023-06-30,user_0311,1682311.06
4827,2023-07-31,user_0311,1383652.6
4828,2023-08-31,user_0311,1505207.6
4829,2023-09-30,user_0311,1702005.7
4830,2023-10-31,user_0311,1846119.62
4831,2023-11-30,user_0311,1883758.27
4832,2023-12-31,user_0311,1698647.91
4833,2024-01-31,user_0311,1784113.32
4834,2024-02-29,user_0311,1957587.33
4835,2024-03-31,user_0311,1392430.51
4836,2024-04-30,user_0311,1415336.86
4837,2024-05-31,user_0311,1657176.76
4838,2022-11-30,user_0312,1623221.75
4839,2022-12-31,user_0312,1985913.35
4840,2023-01-31,user_0312,1759359.76
4841,2023-02-28,user_0312,2141832.86
4842,2023-03-31,user_0312,1836264.05
4843,2023-04-30,user_0312,2349799.83
4844,2023-05-31,user_0312,1671168.77
4845,2023-06-30,user_0312,2274711.46
4846,2023-07-31,user_0312,1937150.5
4847,2023-08-31,user_0312,2313541.91
4848,2023-09-30,user_0312,2279502.3
4849,2023-10-31,user_0312,1813232.87
4850,2023-11-30,user_0312,1660415.76
4851,2023-12-31,user_0312,2182657.07
4852,2024-01-31,user_0312,1784974.64
4853,2024-02-29,user_0312,2372933.12
4854,2024-03-31,user_0312,1673908.24
4855,2024-04-30,user_0312,1881807.16
4856,2024-05-31,user_0312,1629711.63
4857,2024-01-31,user_0313,42638932.14
4858,2024-02-29,user_0313,44545053.72
4859,2024-03-31,user_0313,45745924.17
4860,2024-04-30,user_0313,47541516.08
4861,2024-05-31,user_0313,35416143.15
4862,2022-07-31,user_0314,11066011.34
4863,2022-08-31,user_0314,10385440.58
4864,2022-09-30,user_0314,11004261.37
4865,2022-10-31,user_0314,13881240.01
4866,2022-11-30,user_0314,12761211.65
4867,2022-12-31,user_0314,12615452.49
4868,2023-01-31,user_0314,12553552.23
4869,2023-02-28,user_0314,11698676.69
4870,2023-03-31,user_0314,11739363.8
4871,2023-04-30,user_0314,10434387.56
4872,2023-05-31,user_0314,11329474.9
4873,2023-06-30,user_0314,12200911.66
4874,2023-07-31,user_0314,12657398.43
4875,2023-08-31,user_0314,10061925.79
4876,2023-09-30,user_0314,11335289.9
4877,2023-10-31,user_0314,11362540.19
4878,2023-11-30,user_0314,12215667.47
4879,2023-12-31,user_0314,13162606.9
4880,2024-01-31,user_0314,12799295.14
4881,2024-02-29,user_0314,12486760.32
4882,2024-03-31,user_0314,11129394.51
4883,2024-04-30,user_0314,13789265.02
4884,2024-05-31,user_0314,13528134.49
4885,2022-01-31,user_0315,5526235.26
4886,2022-02-28,user_0315,6049740.52
4887,2022-03-31,user_0315,5069317.81
4888,2022-04-30,user_0315,6087443.38
4889,2022-05-31,user_0315,4208396.92
4890,2022-06-30,user_0315,5237154.49
4891,2022-07-31,user_0315,4696068.23
4892,2022-08-31,user_0315,4708321.85
4893,2022-09-30,user_0315,5989158.12
4894,2022-10-31,user_0315,4811019.55
4895,2022-11-30,user_0315,4211243.06
4896,2022-12-31,user_0315,5285959.21
4897,2023-01-31,user_0315,6183380.25
4898,2023-02-28,user_0315,4327307.53
4899,2023-03-31,user_0315,4758570.64
4900,2023-04-30,user_0315,5139879.21
4901,2023-05-31,user_0315,5891195.44
4902,2023-06-30,user_0315,4722345.41
4903,2023-07-31,user_0315,4878009.15
4904,2023-08-31,user_0315,4962948.11
4905,2023-09-30,user_0315,4952831.03
4906,2023-10-31,user_0315,4579669.67
4907,2023-11-30,user_0315,6068496.12
4908,2023-12-31,user_0315,5812999.84
4909,2024-01-31,user_0315,6193328.52
4910,2024-02-29,user_0315,4934847.44
4911,2024-03-31,user_0315,4256957.78
4912,2024-04-30,user_0315,4403080.0
4913,2024-05-31,user_0315,4906728.27
4914,2023-06-30,user_0316,3312176.23
4915,2023-07-31,user_0316,3135419.68
4916,2023-08-31,user_0316,2487034.19
4917,2023-09-30,user_0316,2955096.56
4918,2023-10-31,user_0316,2884997.13
4919,2023-11-30,user_0316,3136814.35
4920,2023-12-31,user_0316,2788492.41
4921,2024-01-31,user_0316,2575590.88
4922,2024-02-29,user_0316,2243546.87
4923,2024-03-31,user_0316,3105453.27
4924,2024-04-30,user_0316,2811268.09
4925,2024-05-31,user_0316,2815644.62
4926,2023-02-28,user_0317,2876720.14
4927,2023-03-31,user_0317,2679526.49
4928,2023-04-30,user_0317,2707338.37
4929,2023-05-31,user_0317,2327716.55
4930,2023-06-30,user_0317,2455692.43
4931,2023-07-31,user_0317,2364814.13
4932,2023-08-31,user_0317,2595591.83
4933,2023-09-30,user_0317,2388931.44
4934,2023-10-31,user_0317,2697246.82
4935,2023-11-30,user_0317,2460064.37
4936,2023-12-31,user_0317,3376214.21
4937,2024-01-31,user_0317,3399893.34
4938,2024-02-29,user_0317,3012361.39
4939,2024-03-31,user_0317,3246124.2
4940,2024-04-30,user_0317,3097700.33
4941,2024-05-31,user_0317,3252628.2
4942,2023-12-31,user_0318,2040894.15
